name,type,start_time,duration,"mosi","miso"
"SPI","result",2.123636542,0.000007542,0xB5,0x40
"SPI","result",2.123644542,0.000007542,0x00,0x4F
"SPI","disable",2.123653083,0.000000042,,
"SPI","enable",2.129415958,0.000000042,,
"SPI","result",2.129416458,0.000007542,0xB5,0x10
"SPI","result",2.129424458,0.000007542,0x00,0x5F
"SPI","disable",2.129432958,0.000000042,,
"SPI","enable",2.135407,0.000000042,,
"SPI","result",2.1354075,0.000007583,0xB5,0x20
"SPI","result",2.1354155,0.000007583,0x00,0x2F
"SPI","disable",2.135424042,0.000000042,,
"SPI","enable",2.141388583,0.000000042,,
"SPI","result",2.141389083,0.000007542,0xB5,0x20
"SPI","result",2.141397083,0.000007542,0x00,0x2F
"SPI","disable",2.141405583,0.000000042,,
"SPI","enable",2.147396792,0.000000042,,
"SPI","result",2.147397292,0.000007542,0xB5,0x20
"SPI","result",2.147405292,0.000007542,0x00,0x2F
"SPI","disable",2.147413833,0.000000042,,
"SPI","enable",2.153377792,0.000000042,,
"SPI","result",2.153378292,0.000007542,0xB5,0x20
"SPI","result",2.153386292,0.000007542,0x00,0x2F
"SPI","disable",2.153394792,0.000000042,,
"SPI","enable",2.159390583,0.000000042,,
"SPI","result",2.159391083,0.000007542,0xB5,0x20
"SPI","result",2.159399083,0.000007542,0x00,0x2F
"SPI","disable",2.159407583,0.000000042,,
"SPI","enable",2.165344417,0.000000042,,
"SPI","result",2.165344917,0.000007542,0xB5,0x20
"SPI","result",2.165352917,0.000007542,0x00,0x2F
"SPI","disable",2.165361417,0.000000042,,
"SPI","enable",2.171343042,0.000000042,,
"SPI","result",2.171343542,0.000007542,0xB5,0x20
"SPI","result",2.171351542,0.000007542,0x00,0x2F
"SPI","disable",2.171360042,0.000000042,,
"SPI","enable",2.171395083,0.000000042,,
"SPI","result",2.171395583,0.000007542,0x36,0x2F
"SPI","disable",2.171404083,0.000000042,,
"SPI","enable",2.17144125,0.000000042,,
"SPI","result",2.17144175,0.000007542,0x3A,0x0F
"SPI","disable",2.17145025,0.000000042,,
"SPI","enable",2.171487417,0.000000042,,
"SPI","result",2.171487917,0.000007542,0x34,0x0F
"SPI","disable",2.171496417,0.000000042,,
"SPI","enable",2.171537167,0.000000042,,
"SPI","result",2.171537667,0.000007542,0xB5,0x40
"SPI","result",2.171545667,0.000007542,0x00,0x4F
"SPI","disable",2.171554167,0.000000042,,
"SPI","enable",2.177327833,0.000000042,,
"SPI","result",2.177328333,0.000007542,0xB5,0x10
"SPI","result",2.177336333,0.000007542,0x00,0x1F
"SPI","disable",2.177344833,0.000000042,,
"SPI","enable",2.183323958,0.000000042,,
"SPI","result",2.183324458,0.000007542,0xB5,0x10
"SPI","result",2.183332458,0.000007542,0x00,0x5F
"SPI","disable",2.183340958,0.000000042,,
"SPI","enable",2.189317625,0.000000042,,
"SPI","result",2.189318125,0.000007542,0xB5,0x20
"SPI","result",2.189326125,0.000007542,0x00,0x2F
"SPI","disable",2.189334625,0.000000042,,
"SPI","enable",2.195298208,0.000000042,,
"SPI","result",2.195298708,0.000007542,0xB5,0x20
"SPI","result",2.195306708,0.000007542,0x00,0x2F
"SPI","disable",2.195315208,0.000000042,,
"SPI","enable",2.201287292,0.000000042,,
"SPI","result",2.201287792,0.000007542,0xB5,0x20
"SPI","result",2.201295792,0.000007542,0x00,0x2F
"SPI","disable",2.201304292,0.000000042,,
"SPI","enable",2.207281167,0.000000042,,
"SPI","result",2.207281667,0.000007542,0xB5,0x20
"SPI","result",2.207289667,0.000007542,0x00,0x2F
"SPI","disable",2.207298167,0.000000042,,
"SPI","enable",2.213278708,0.000000042,,
"SPI","result",2.213279208,0.000007542,0xB5,0x20
"SPI","result",2.213287208,0.000007542,0x00,0x2F
"SPI","disable",2.213295708,0.000000042,,
"SPI","enable",2.219306583,0.000000042,,
"SPI","result",2.219307083,0.000007542,0xB5,0x20
"SPI","result",2.219315083,0.000007542,0x00,0x2F
"SPI","disable",2.219323583,0.000000042,,
"SPI","enable",2.225758583,0.000000042,,
"SPI","result",2.225759083,0.000007542,0xB5,0x20
"SPI","result",2.225767083,0.000007542,0x00,0x2F
"SPI","disable",2.225775583,0.000000042,,
"SPI","enable",2.225813958,0.000000042,,
"SPI","result",2.225814458,0.000007542,0xBB,0x20
"SPI","result",2.225822458,0.000007542,0x00,0x2F
"SPI","disable",2.225831,0.000000042,,
"SPI","enable",2.225869375,0.000000042,,
"SPI","result",2.225869875,0.000007542,0xB8,0x20
"SPI","result",2.225877875,0.000007542,0x00,0x2F
"SPI","disable",2.225886375,0.000000042,,
"SPI","enable",2.22592475,0.000000042,,
"SPI","result",2.22592525,0.000007542,0x96,0x20
"SPI","result",2.22593325,0.000007542,0x00,0x07
"SPI","disable",2.225941792,0.000000042,,
"SPI","enable",2.225980167,0.000000042,,
"SPI","result",2.225980667,0.000007542,0x97,0x20
"SPI","result",2.225988667,0.000007542,0x00,0x30
"SPI","disable",2.225997167,0.000000042,,
"SPI","enable",2.238118083,0.000000042,,
"SPI","result",2.238118583,0.000007542,0x30,0x2F
"SPI","disable",2.238127125,0.000000042,,
"SPI","enable",2.238186958,0.000000042,,
"SPI","result",2.238187458,0.000007542,0x00,0x0F
"SPI","result",2.238195458,0.000007542,0x06,0x0F
"SPI","disable",2.238203958,0.000000042,,
"SPI","enable",2.238238958,0.000000042,,
"SPI","result",2.238239458,0.000007542,0x01,0x0F
"SPI","result",2.238247458,0.000007542,0x2E,0x0F
"SPI","disable",2.238255958,0.000000042,,
"SPI","enable",2.238291,0.000000042,,
"SPI","result",2.2382915,0.000007542,0x02,0x0F
"SPI","result",2.2382995,0.000007542,0x00,0x0F
"SPI","disable",2.238308,0.000000042,,
"SPI","enable",2.238343,0.000000042,,
"SPI","result",2.2383435,0.000007542,0x03,0x0F
"SPI","result",2.2383515,0.000007542,0x07,0x0F
"SPI","disable",2.238360042,0.000000042,,
"SPI","enable",2.238395042,0.000000042,,
"SPI","result",2.238395542,0.000007542,0x04,0x0F
"SPI","result",2.238403542,0.000007542,0x3D,0x0F
"SPI","disable",2.238412042,0.000000042,,
"SPI","enable",2.238447042,0.000000042,,
"SPI","result",2.238447542,0.000007542,0x05,0x0F
"SPI","result",2.238455542,0.000007542,0x54,0x0F
"SPI","disable",2.238464042,0.000000042,,
"SPI","enable",2.238499042,0.000000042,,
"SPI","result",2.238499542,0.000007542,0x06,0x0F
"SPI","result",2.238507542,0.000007542,0xFF,0x0F
"SPI","disable",2.238516042,0.000000042,,
"SPI","enable",2.238551042,0.000000042,,
"SPI","result",2.238551542,0.000007542,0x07,0x0F
"SPI","result",2.238559542,0.000007542,0x00,0x0F
"SPI","disable",2.238568042,0.000000042,,
"SPI","enable",2.238603042,0.000000042,,
"SPI","result",2.238603542,0.000007542,0x08,0x0F
"SPI","result",2.238611542,0.000007542,0x00,0x0F
"SPI","disable",2.238620042,0.000000042,,
"SPI","enable",2.238655083,0.000000042,,
"SPI","result",2.238655583,0.000007542,0x09,0x0F
"SPI","result",2.238663583,0.000007542,0x00,0x0F
"SPI","disable",2.238672083,0.000000042,,
"SPI","enable",2.238707083,0.000000042,,
"SPI","result",2.238707583,0.000007542,0x0B,0x0F
"SPI","result",2.238715583,0.000007542,0x08,0x0F
"SPI","disable",2.238724125,0.000000042,,
"SPI","enable",2.238759125,0.000000042,,
"SPI","result",2.238759625,0.000007542,0x0C,0x0F
"SPI","result",2.238767625,0.000007542,0x00,0x0F
"SPI","disable",2.238776125,0.000000042,,
"SPI","enable",2.238811125,0.000000042,,
"SPI","result",2.238811625,0.000007542,0x0D,0x0F
"SPI","result",2.238819625,0.000007542,0x21,0x0F
"SPI","disable",2.238828125,0.000000042,,
"SPI","enable",2.238863125,0.000000042,,
"SPI","result",2.238863625,0.000007542,0x0E,0x0F
"SPI","result",2.238871625,0.000007542,0x6B,0x0F
"SPI","disable",2.238880125,0.000000042,,
"SPI","enable",2.238915125,0.000000042,,
"SPI","result",2.238915625,0.000007542,0x0F,0x0F
"SPI","result",2.238923625,0.000007542,0xD0,0x0F
"SPI","disable",2.238932125,0.000000042,,
"SPI","enable",2.238967125,0.000000042,,
"SPI","result",2.238967625,0.000007542,0x10,0x0F
"SPI","result",2.238975625,0.000007542,0x5C,0x0F
"SPI","disable",2.238984167,0.000000042,,
"SPI","enable",2.239019167,0.000000042,,
"SPI","result",2.239019667,0.000007542,0x11,0x0F
"SPI","result",2.239027667,0.000007542,0x0F,0x0F
"SPI","disable",2.239036167,0.000000042,,
"SPI","enable",2.239071167,0.000000042,,
"SPI","result",2.239071667,0.000007542,0x12,0x0F
"SPI","result",2.239079667,0.000007542,0x05,0x0F
"SPI","disable",2.239088208,0.000000042,,
"SPI","enable",2.239123208,0.000000042,,
"SPI","result",2.239123708,0.000007542,0x13,0x0F
"SPI","result",2.239131708,0.000007542,0x22,0x0F
"SPI","disable",2.239140208,0.000000042,,
"SPI","enable",2.239175208,0.000000042,,
"SPI","result",2.239175708,0.000007542,0x14,0x0F
"SPI","result",2.239183708,0.000007542,0xF8,0x0F
"SPI","disable",2.239192208,0.000000042,,
"SPI","enable",2.239227208,0.000000042,,
"SPI","result",2.239227708,0.000007542,0x15,0x0F
"SPI","result",2.239235708,0.000007542,0x50,0x0F
"SPI","disable",2.239244208,0.000000042,,
"SPI","enable",2.239279208,0.000000042,,
"SPI","result",2.239279708,0.000007542,0x16,0x0F
"SPI","result",2.239287708,0.000007542,0x07,0x0F
"SPI","disable",2.239296208,0.000000042,,
"SPI","enable",2.239331208,0.000000042,,
"SPI","result",2.239331708,0.000007542,0x17,0x0F
"SPI","result",2.239339708,0.000007542,0x30,0x0F
"SPI","disable",2.23934825,0.000000042,,
"SPI","enable",2.23938325,0.000000042,,
"SPI","result",2.23938375,0.000007542,0x18,0x0F
"SPI","result",2.23939175,0.000007542,0x18,0x0F
"SPI","disable",2.23940025,0.000000042,,
"SPI","enable",2.23943525,0.000000042,,
"SPI","result",2.23943575,0.000007542,0x19,0x0F
"SPI","result",2.23944375,0.000007542,0x16,0x0F
"SPI","disable",2.239452292,0.000000042,,
"SPI","enable",2.239487292,0.000000042,,
"SPI","result",2.239487792,0.000007542,0x1A,0x0F
"SPI","result",2.239495792,0.000007542,0x6C,0x0F
"SPI","disable",2.239504292,0.000000042,,
"SPI","enable",2.239539292,0.000000042,,
"SPI","result",2.239539792,0.000007542,0x1B,0x0F
"SPI","result",2.239547792,0.000007542,0x43,0x0F
"SPI","disable",2.239556292,0.000000042,,
"SPI","enable",2.239591292,0.000000042,,
"SPI","result",2.239591792,0.000007542,0x1C,0x0F
"SPI","result",2.239599792,0.000007542,0x40,0x0F
"SPI","disable",2.239608292,0.000000042,,
"SPI","enable",2.239643292,0.000000042,,
"SPI","result",2.239643792,0.000007542,0x1D,0x0F
"SPI","result",2.239651792,0.000007542,0x91,0x0F
"SPI","disable",2.239660333,0.000000042,,
"SPI","enable",2.239695292,0.000000042,,
"SPI","result",2.239695792,0.000007542,0x21,0x0F
"SPI","result",2.239703792,0.000007542,0x56,0x0F
"SPI","disable",2.239712333,0.000000042,,
"SPI","enable",2.239747333,0.000000042,,
"SPI","result",2.239747833,0.000007542,0x22,0x0F
"SPI","result",2.239755833,0.000007542,0x10,0x0F
"SPI","disable",2.239764333,0.000000042,,
"SPI","enable",2.239799333,0.000000042,,
"SPI","result",2.239799833,0.000007542,0x23,0x0F
"SPI","result",2.239807833,0.000007583,0xE9,0x0F
"SPI","disable",2.239816375,0.000000042,,
"SPI","enable",2.239851375,0.000000042,,
"SPI","result",2.239851875,0.000007542,0x24,0x0F
"SPI","result",2.239859875,0.000007542,0x0A,0x0F
"SPI","disable",2.239868375,0.000000042,,
"SPI","enable",2.239903375,0.000000042,,
"SPI","result",2.239903875,0.000007542,0x25,0x0F
"SPI","result",2.239911875,0.000007542,0x00,0x0F
"SPI","disable",2.239920375,0.000000042,,
"SPI","enable",2.239955375,0.000000042,,
"SPI","result",2.239955875,0.000007542,0x26,0x0F
"SPI","result",2.239963875,0.000007542,0x11,0x0F
"SPI","disable",2.239972375,0.000000042,,
"SPI","enable",2.240007375,0.000000042,,
"SPI","result",2.240007875,0.000007542,0x2C,0x0F
"SPI","result",2.240015875,0.000007542,0x88,0x0F
"SPI","disable",2.240024417,0.000000042,,
"SPI","enable",2.240059375,0.000000042,,
"SPI","result",2.240059875,0.000007542,0x2D,0x0F
"SPI","result",2.240067875,0.000007542,0x31,0x0F
"SPI","disable",2.240076417,0.000000042,,
"SPI","enable",2.240111417,0.000000042,,
"SPI","result",2.240111917,0.000007542,0x2E,0x0F
"SPI","result",2.240119917,0.000007542,0x0B,0x0F
"SPI","disable",2.240128417,0.000000042,,
"SPI","enable",2.240164458,0.000000042,,
"SPI","result",2.240164958,0.000007542,0x33,0x0F
"SPI","disable",2.240173458,0.000000042,,
"SPI","enable",2.240221958,0.000000042,,
"SPI","result",2.240222458,0.000007542,0x8B,0x40
"SPI","result",2.240230458,0.000007542,0x00,0x08
"SPI","disable",2.240239,0.000000042,,
"SPI","enable",2.240277375,0.000000042,,
"SPI","result",2.240277875,0.000007542,0x8C,0x40
"SPI","result",2.240285875,0.000007542,0x00,0x00
"SPI","disable",2.240294375,0.000000042,,
"SPI","enable",2.240333375,0.000000042,,
"SPI","result",2.240333875,0.000007542,0x8D,0x40
"SPI","result",2.240341875,0.000007542,0x00,0x21
"SPI","disable",2.240350417,0.000000042,,
"SPI","enable",2.240388792,0.000000042,,
"SPI","result",2.240389292,0.000007542,0x8E,0x40
"SPI","result",2.240397292,0.000007542,0x00,0x6B
"SPI","disable",2.240405792,0.000000042,,
"SPI","enable",2.240444167,0.000000042,,
"SPI","result",2.240444667,0.000007542,0x8F,0x40
"SPI","result",2.240452667,0.000007542,0x00,0xD0
"SPI","disable",2.240461208,0.000000042,,
"SPI","enable",2.240499583,0.000000042,,
"SPI","result",2.240500083,0.000007542,0x90,0x40
"SPI","result",2.240508083,0.000007542,0x00,0x5C
"SPI","disable",2.240516583,0.000000042,,
"SPI","enable",2.240555625,0.000000042,,
"SPI","result",2.240556125,0.000007542,0x91,0x40
"SPI","result",2.240564125,0.000007542,0x00,0x0F
"SPI","disable",2.240572625,0.000000042,,
"SPI","enable",2.240611,0.000000042,,
"SPI","result",2.2406115,0.000007542,0x92,0x40
"SPI","result",2.2406195,0.000007542,0x00,0x05
"SPI","disable",2.240628,0.000000042,,
"SPI","enable",2.240666417,0.000000042,,
"SPI","result",2.240666917,0.000007542,0x93,0x40
"SPI","result",2.240674917,0.000007542,0x00,0x22
"SPI","disable",2.240683417,0.000000042,,
"SPI","enable",2.240721792,0.000000042,,
"SPI","result",2.240722292,0.000007542,0x94,0x40
"SPI","result",2.240730292,0.000007542,0x00,0xF8
"SPI","disable",2.240738792,0.000000042,,
"SPI","enable",2.240779833,0.000000042,,
"SPI","result",2.240780333,0.000007542,0x95,0x40
"SPI","result",2.240788333,0.000007542,0x00,0x50
"SPI","disable",2.240796875,0.000000042,,
"SPI","enable",2.24083525,0.000000042,,
"SPI","result",2.24083575,0.000007542,0xA3,0x40
"SPI","result",2.24084375,0.000007542,0x00,0xE9
"SPI","disable",2.24085225,0.000000042,,
"SPI","enable",2.240890625,0.000000042,,
"SPI","result",2.240891125,0.000007542,0xA4,0x40
"SPI","result",2.240899125,0.000007542,0x00,0x2E
"SPI","disable",2.240907667,0.000000042,,
"SPI","enable",2.240946708,0.000000042,,
"SPI","result",2.240947208,0.000007542,0xA5,0x00
"SPI","result",2.240955208,0.000007542,0x00,0x17
"SPI","disable",2.240963708,0.000000042,,
"SPI","enable",2.241002083,0.000000042,,
"SPI","result",2.241002583,0.000007542,0xA6,0x00
"SPI","result",2.241010583,0.000007542,0x00,0x11
"SPI","disable",2.241019083,0.000000042,,
"SPI","enable",2.265998333,0.000000042,,
"SPI","result",2.265998833,0.000007542,0x34,0x0F
"SPI","disable",2.266007333,0.000000042,,
"SPI","enable",2.266055125,0.000000042,,
"SPI","result",2.266055625,0.000007542,0xB5,0x40
"SPI","result",2.266063625,0.000007542,0x00,0x4F
"SPI","disable",2.266072167,0.000000042,,
"SPI","enable",2.272207458,0.000000042,,
"SPI","result",2.272207958,0.000007542,0xB5,0x10
"SPI","result",2.272215958,0.000007542,0x00,0x5F
"SPI","disable",2.272224458,0.000000042,,
"SPI","enable",2.278279458,0.000000042,,
"SPI","result",2.278279958,0.000007542,0xB5,0x20
"SPI","result",2.278287958,0.000007542,0x00,0x2F
"SPI","disable",2.278296458,0.000000042,,
"SPI","enable",2.2843585,0.000000042,,
"SPI","result",2.284359,0.000007542,0xB5,0x20
"SPI","result",2.284367,0.000007542,0x00,0x2F
"SPI","disable",2.2843755,0.000000042,,
"SPI","enable",2.290437375,0.000000042,,
"SPI","result",2.290437875,0.000007542,0xB5,0x20
"SPI","result",2.290445875,0.000007542,0x00,0x2F
"SPI","disable",2.290454417,0.000000042,,
"SPI","enable",2.296539417,0.000000042,,
"SPI","result",2.296539917,0.000007542,0xB5,0x20
"SPI","result",2.296547917,0.000007542,0x00,0x2F
"SPI","disable",2.296556458,0.000000042,,
"SPI","enable",2.302597125,0.000000042,,
"SPI","result",2.302597625,0.000007542,0xB5,0x20
"SPI","result",2.302605625,0.000007542,0x00,0x2F
"SPI","disable",2.302614125,0.000000042,,
"SPI","enable",2.308665708,0.000000042,,
"SPI","result",2.308666208,0.000007542,0xB5,0x20
"SPI","result",2.308674208,0.000007542,0x00,0x2F
"SPI","disable",2.308682708,0.000000042,,
"SPI","enable",2.314771083,0.000000042,,
"SPI","result",2.314771583,0.000007542,0xB5,0x20
"SPI","result",2.314779583,0.000007542,0x00,0x2F
"SPI","disable",2.314788083,0.000000042,,
"SPI","enable",2.320899792,0.000000042,,
"SPI","result",2.320900292,0.000007542,0xB5,0x20
"SPI","result",2.320908292,0.000007542,0x00,0x2F
"SPI","disable",2.320916792,0.000000042,,
"SPI","enable",2.32692975,0.000000042,,
"SPI","result",2.32693025,0.000007542,0xB5,0x20
"SPI","result",2.32693825,0.000007542,0x00,0x2F
"SPI","disable",2.32694675,0.000000042,,
"SPI","enable",2.33306375,0.000000042,,
"SPI","result",2.33306425,0.000007542,0xB5,0x20
"SPI","result",2.33307225,0.000007542,0x00,0x2F
"SPI","disable",2.33308075,0.000000042,,
"SPI","enable",2.339222333,0.000000042,,
"SPI","result",2.339222833,0.000007542,0xB5,0x20
"SPI","result",2.339230833,0.000007542,0x00,0x2F
"SPI","disable",2.339239333,0.000000042,,
"SPI","enable",2.339279792,0.000000042,,
"SPI","result",2.339280292,0.000007542,0xB5,0x20
"SPI","result",2.339288292,0.000007542,0x00,0x2F
"SPI","disable",2.339296792,0.000000042,,
"SPI","enable",2.339335167,0.000000042,,
"SPI","result",2.339335667,0.000007542,0xBB,0x20
"SPI","result",2.339343667,0.000007542,0x00,0x2F
"SPI","disable",2.339352208,0.000000042,,
"SPI","enable",2.339391208,0.000000042,,
"SPI","result",2.339391708,0.000007542,0xB8,0x20
"SPI","result",2.339399708,0.000007542,0x00,0x2F
"SPI","disable",2.339408208,0.000000042,,
"SPI","enable",2.339446583,0.000000042,,
"SPI","result",2.339447083,0.000007542,0x96,0x20
"SPI","result",2.339455083,0.000007542,0x00,0x07
"SPI","disable",2.339463625,0.000000042,,
"SPI","enable",2.339502,0.000000042,,
"SPI","result",2.3395025,0.000007542,0x97,0x20
"SPI","result",2.3395105,0.000007542,0x00,0x30
"SPI","disable",2.339519,0.000000042,,
"SPI","enable",2.351496583,0.000000042,,
"SPI","result",2.351497083,0.000007542,0xBB,0x20
"SPI","result",2.351505083,0.000007542,0x00,0x2F
"SPI","disable",2.351513583,0.000000042,,
"SPI","enable",2.351555833,0.000000042,,
"SPI","result",2.351556333,0.000007542,0xFF,0x20
"SPI","result",2.351564333,0.000007542,0x00,0x00
"SPI","result",2.351572333,0.000007542,0x00,0xBF
"SPI","result",2.351580333,0.000007583,0x00,0xB8
"SPI","disable",2.351588875,0.000000042,,
"SPI","enable",2.351655167,0.000000042,,
"SPI","result",2.351655667,0.000007542,0x36,0x2F
"SPI","disable",2.351664167,0.000000042,,
"SPI","enable",2.351701333,0.000000042,,
"SPI","result",2.351701833,0.000007542,0x3A,0xFF
"SPI","disable",2.351710375,0.000000042,,
"SPI","enable",2.351749792,0.000000042,,
"SPI","result",2.351750292,0.000007542,0x34,0xFF
"SPI","disable",2.351758792,0.000000042,,
"SPI","enable",2.351803542,0.000000042,,
"SPI","result",2.351804042,0.000007542,0xB5,0xFF
"SPI","result",2.351812042,0.000007542,0x00,0xFF
"SPI","disable",2.351820583,0.000000042,,
"SPI","enable",2.357807625,0.000000042,,
"SPI","result",2.357808125,0.000007542,0xB5,0x00
"SPI","result",2.357816125,0.000007542,0x00,0x5F
"SPI","disable",2.357824625,0.000000042,,
"SPI","enable",2.363789333,0.000000042,,
"SPI","result",2.363789833,0.000007542,0xB5,0x20
"SPI","result",2.363797833,0.000007542,0x00,0x2F
"SPI","disable",2.363806333,0.000000042,,
"SPI","enable",2.369775125,0.000000042,,
"SPI","result",2.369775625,0.000007542,0xB5,0x20
"SPI","result",2.369783625,0.000007542,0x00,0x2F
"SPI","disable",2.369792125,0.000000042,,
"SPI","enable",2.375776208,0.000000042,,
"SPI","result",2.375776708,0.000007542,0xB5,0x20
"SPI","result",2.375784708,0.000007542,0x00,0x2F
"SPI","disable",2.375793208,0.000000042,,
"SPI","enable",2.381776292,0.000000042,,
"SPI","result",2.381776792,0.000007542,0xB5,0x20
"SPI","result",2.381784792,0.000007542,0x00,0x2F
"SPI","disable",2.381793292,0.000000042,,
"SPI","enable",2.387777542,0.000000042,,
"SPI","result",2.387778042,0.000007542,0xB5,0x20
"SPI","result",2.387786042,0.000007542,0x00,0x2F
"SPI","disable",2.387794542,0.000000042,,
"SPI","enable",2.393778375,0.000000042,,
"SPI","result",2.393778875,0.000007542,0xB5,0x20
"SPI","result",2.393786875,0.000007542,0x00,0x2F
"SPI","disable",2.393795375,0.000000042,,
"SPI","enable",2.399786583,0.000000042,,
"SPI","result",2.399787083,0.000007542,0xB5,0x20
"SPI","result",2.399795083,0.000007542,0x00,0x2F
"SPI","disable",2.399803583,0.000000042,,
"SPI","enable",2.399842083,0.000000042,,
"SPI","result",2.399842583,0.000007542,0xB5,0x20
"SPI","result",2.399850583,0.000007542,0x00,0x2F
"SPI","disable",2.399859083,0.000000042,,
"SPI","enable",2.3998975,0.000000042,,
"SPI","result",2.399898,0.000007542,0xBB,0x20
"SPI","result",2.399906,0.000007542,0x00,0x2F
"SPI","disable",2.3999145,0.000000042,,
"SPI","enable",2.399952875,0.000000042,,
"SPI","result",2.399953375,0.000007542,0xB8,0x20
"SPI","result",2.399961375,0.000007542,0x00,0x2F
"SPI","disable",2.399969875,0.000000042,,
"SPI","enable",2.40000825,0.000000042,,
"SPI","result",2.40000875,0.000007542,0x96,0x20
"SPI","result",2.40001675,0.000007542,0x00,0x07
"SPI","disable",2.400025292,0.000000042,,
"SPI","enable",2.400063667,0.000000042,,
"SPI","result",2.400064167,0.000007542,0x97,0x20
"SPI","result",2.400072167,0.000007542,0x00,0x30
"SPI","disable",2.400080667,0.000000042,,
"SPI","enable",2.410936125,0.000000042,,
"SPI","result",2.410936625,0.000007542,0x36,0x2F
"SPI","disable",2.410945167,0.000000042,,
"SPI","enable",2.410982333,0.000000042,,
"SPI","result",2.410982833,0.000007542,0x3A,0xFF
"SPI","disable",2.410991333,0.000000042,,
"SPI","enable",2.4110285,0.000000042,,
"SPI","result",2.411029,0.000007542,0x34,0xFF
"SPI","disable",2.411037542,0.000000042,,
"SPI","enable",2.41107825,0.000000042,,
"SPI","result",2.41107875,0.000007542,0xB5,0xFF
"SPI","result",2.41108675,0.000007542,0x00,0xFF
"SPI","disable",2.411095292,0.000000042,,
"SPI","enable",2.417291,0.000000042,,
"SPI","result",2.4172915,0.000007542,0xB5,0x00
"SPI","result",2.4172995,0.000007542,0x00,0x5F
"SPI","disable",2.417308,0.000000042,,
"SPI","enable",2.423299792,0.000000042,,
"SPI","result",2.423300292,0.000007542,0xB5,0x20
"SPI","result",2.423308292,0.000007542,0x00,0x2F
"SPI","disable",2.423316792,0.000000042,,
"SPI","enable",2.429236708,0.000000042,,
"SPI","result",2.429237208,0.000007542,0xB5,0x20
"SPI","result",2.429245208,0.000007542,0x00,0x2F
"SPI","disable",2.429253708,0.000000042,,
"SPI","enable",2.435229125,0.000000042,,
"SPI","result",2.435229625,0.000007542,0xB5,0x20
"SPI","result",2.435237625,0.000007542,0x00,0x2F
"SPI","disable",2.435246125,0.000000042,,
"SPI","enable",2.441221958,0.000000042,,
"SPI","result",2.441222458,0.000007542,0xB5,0x20
"SPI","result",2.441230458,0.000007542,0x00,0x2F
"SPI","disable",2.441238958,0.000000042,,
"SPI","enable",2.447203042,0.000000042,,
"SPI","result",2.447203542,0.000007542,0xB5,0x20
"SPI","result",2.447211542,0.000007542,0x00,0x2F
"SPI","disable",2.447220042,0.000000042,,
"SPI","enable",2.453190125,0.000000042,,
"SPI","result",2.453190625,0.000007542,0xB5,0x20
"SPI","result",2.453198625,0.000007542,0x00,0x2F
"SPI","disable",2.453207125,0.000000042,,
"SPI","enable",2.459197458,0.000000042,,
"SPI","result",2.459197958,0.000007542,0xB5,0x20
"SPI","result",2.459205958,0.000007542,0x00,0x2F
"SPI","disable",2.459214458,0.000000042,,
"SPI","enable",2.459252292,0.000000042,,
"SPI","result",2.459252792,0.000007542,0x36,0x2F
"SPI","disable",2.459261292,0.000000042,,
"SPI","enable",2.459298458,0.000000042,,
"SPI","result",2.459298958,0.000007542,0x3A,0x0F
"SPI","disable",2.459307458,0.000000042,,
"SPI","enable",2.459344625,0.000000042,,
"SPI","result",2.459345125,0.000007542,0x34,0x0F
"SPI","disable",2.459353625,0.000000042,,
"SPI","enable",2.459394375,0.000000042,,
"SPI","result",2.459394875,0.000007542,0xB5,0x40
"SPI","result",2.459402875,0.000007542,0x00,0x4F
"SPI","disable",2.459411417,0.000000042,,
"SPI","enable",2.465184042,0.000000042,,
"SPI","result",2.465184542,0.000007542,0xB5,0x10
"SPI","result",2.465192542,0.000007542,0x00,0x5F
"SPI","disable",2.465201042,0.000000042,,
"SPI","enable",2.471174333,0.000000042,,
"SPI","result",2.471174833,0.000007542,0xB5,0x20
"SPI","result",2.471182833,0.000007542,0x00,0x2F
"SPI","disable",2.471191375,0.000000042,,
"SPI","enable",2.477175417,0.000000042,,
"SPI","result",2.477175917,0.000007542,0xB5,0x20
"SPI","result",2.477183917,0.000007542,0x00,0x2F
"SPI","disable",2.477192458,0.000000042,,
"SPI","enable",2.483144875,0.000000042,,
"SPI","result",2.483145375,0.000007542,0xB5,0x20
"SPI","result",2.483153375,0.000007542,0x00,0x2F
"SPI","disable",2.483161917,0.000000042,,
"SPI","enable",2.489136375,0.000000042,,
"SPI","result",2.489136875,0.000007542,0xB5,0x20
"SPI","result",2.489144875,0.000007542,0x00,0x2F
"SPI","disable",2.489153417,0.000000042,,
"SPI","enable",2.495117417,0.000000042,,
"SPI","result",2.495117917,0.000007542,0xB5,0x20
"SPI","result",2.495125917,0.000007542,0x00,0x2F
"SPI","disable",2.495134417,0.000000042,,
"SPI","enable",2.501149625,0.000000042,,
"SPI","result",2.501150125,0.000007542,0xB5,0x20
"SPI","result",2.501158125,0.000007542,0x00,0x2F
"SPI","disable",2.501166667,0.000000042,,
"SPI","enable",2.50711075,0.000000042,,
"SPI","result",2.50711125,0.000007542,0xB5,0x20
"SPI","result",2.50711925,0.000007542,0x00,0x2F
"SPI","disable",2.507127792,0.000000042,,
"SPI","enable",2.507165792,0.000000042,,
"SPI","result",2.50716625,0.000007583,0x36,0x2F
"SPI","disable",2.507174792,0.000000042,,
